,ROA Q3/2015,ROA Q2/2015,Loan Loss Provision % Q2/2015,Dummy_Loan Loss Provision % Q2/2015,Net Charge Off-to-Loans Q2/2015,Dummy_Net Charge Off-to-Loans Q2/2015,Liquidity Q2/2015,Dummy_Liquidity Q2/2015,Bank Size Q2/2015,Loan-to-Assets Q2/2015,Leverage Q2/2015,Fixed Assets-to-Assets Q2/2015,OBS_Equity Q2/2015,Dummy_OBS_Equity Q2/2015,OBS_Commodity&Other Q2/2015,Dummy_OBS_Commodity&Other Q2/2015,OBS_Interest Q2/2015,dummy_OBS_Interest Q2/2015,OBS_FX Q2/2015,Dummy_OBS_FX Q2/2015,OBS Credit Exposure Q2/2015,Dummy_OBS_Credit_exposure Q2/2015,Real GDP ($M) Q2/2015,Inflation Q2/2015,Slope of yeild curve Q2/2015,Q2 Q2/2015,Q3 Q2/2015,Q4 Q2/2015,ROA Q1/2015,Loan Loss Provision % Q1/2015,Dummy_Loan Loss Provision % Q1/2015,Net Charge Off-to-Loans Q1/2015,Dummy_Net Charge Off-to-Loans Q1/2015,Liquidity Q1/2015,Dummy_Liquidity Q1/2015,Bank Size Q1/2015,Loan-to-Assets Q1/2015,Leverage Q1/2015,Fixed Assets-to-Assets Q1/2015,OBS_Equity Q1/2015,Dummy_OBS_Equity Q1/2015,OBS_Commodity&Other Q1/2015,Dummy_OBS_Commodity&Other Q1/2015,OBS_Interest Q1/2015,dummy_OBS_Interest Q1/2015,OBS_FX Q1/2015,Dummy_OBS_FX Q1/2015,OBS Credit Exposure Q1/2015,Dummy_OBS_Credit_exposure Q1/2015,Real GDP ($M) Q1/2015,Inflation Q1/2015,Slope of yeild curve Q1/2015,Q2 Q1/2015,Q3 Q1/2015,Q4 Q1/2015,ROA Q4/2014,Loan Loss Provision % Q4/2014,Dummy_Loan Loss Provision % Q4/2014,Net Charge Off-to-Loans Q4/2014,Dummy_Net Charge Off-to-Loans Q4/2014,Liquidity Q4/2014,Dummy_Liquidity Q4/2014,Bank Size Q4/2014,Loan-to-Assets Q4/2014,Leverage Q4/2014,Fixed Assets-to-Assets Q4/2014,OBS_Equity Q4/2014,Dummy_OBS_Equity Q4/2014,OBS_Commodity&Other Q4/2014,Dummy_OBS_Commodity&Other Q4/2014,OBS_Interest Q4/2014,dummy_OBS_Interest Q4/2014,OBS_FX Q4/2014,Dummy_OBS_FX Q4/2014,OBS Credit Exposure Q4/2014,Dummy_OBS_Credit_exposure Q4/2014,Real GDP ($M) Q4/2014,Inflation Q4/2014,Slope of yeild curve Q4/2014,Q2 Q4/2014,Q3 Q4/2014,Q4 Q4/2014,ROA Q3/2014,Loan Loss Provision % Q3/2014,Dummy_Loan Loss Provision % Q3/2014,Net Charge Off-to-Loans Q3/2014,Dummy_Net Charge Off-to-Loans Q3/2014,Liquidity Q3/2014,Dummy_Liquidity Q3/2014,Bank Size Q3/2014,Loan-to-Assets Q3/2014,Leverage Q3/2014,Fixed Assets-to-Assets Q3/2014,OBS_Equity Q3/2014,Dummy_OBS_Equity Q3/2014,OBS_Commodity&Other Q3/2014,Dummy_OBS_Commodity&Other Q3/2014,OBS_Interest Q3/2014,dummy_OBS_Interest Q3/2014,OBS_FX Q3/2014,Dummy_OBS_FX Q3/2014,OBS Credit Exposure Q3/2014,Dummy_OBS_Credit_exposure Q3/2014,Real GDP ($M) Q3/2014,Inflation Q3/2014,Slope of yeild curve Q3/2014,Q2 Q3/2014,Q3 Q3/2014,Q4 Q3/2014
0,0.0199325829331,0.0104220777509,0.00320147237447,1.0,0.0,0.0,0.0,0.0,15.4491701428,0.464151414119,0.199112284477,0.00565593127066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,0.00819541493935,0.000334094836641,1.0,0.0,0.0,0.0,0.0,15.4547586973,0.444503566579,0.191974057009,0.00593384770237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,0.0212218962003,0.00721198726167,1,0.0,0,0.0,0,15.4085247362,0.457367940809,0.205362675844,0.0066417921372,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.0135171038372,0.00581247265199,1.0,0.0,0.0,0.0,0.0,15.4071614145,0.467600706943,0.203476652692,0.00700530207451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
1,-0.154140751861,-0.0669131290811,0.0,0.0,0.0,0.0,0.0,0.0,11.1647712591,0.0,0.978399127466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,-0.0177528393726,0.0,0.0,0.0,0.0,0.642103839913,1.0,11.2112796855,0.0,0.980043266631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,-0.0654061866059,0.0,0,0.0,0,0.584837114332,1,11.2308410298,0.0,0.971572904098,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,-0.117630693042,0.0,0.0,0.0,0.0,0.587193612108,1.0,11.1828368099,0.0,0.970341930278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
2,0.0137860376356,0.00782966762006,0.0,1.0,0.0,0.0,0.0,0.0,17.8914743236,0.0101942671685,0.123733648568,0.00147394480942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,-0.0177528393726,0.0,0.0,0.0,0.0,0.642103839913,1.0,11.2112796855,0.0,0.980043266631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,-0.0654061866059,0.0,0,0.0,0,0.584837114332,1,11.2308410298,0.0,0.971572904098,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,-0.117630693042,0.0,0.0,0.0,0.0,0.587193612108,1.0,11.1828368099,0.0,0.970341930278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
3,0.0034386991642,0.00248900466577,0.0,1.0,0.0,0.0,0.39742356793,1.0,14.6228164364,0.432167485927,0.125793760538,0.00142470983915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,-0.0177528393726,0.0,0.0,0.0,0.0,0.642103839913,1.0,11.2112796855,0.0,0.980043266631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,-0.0654061866059,0.0,0,0.0,0,0.584837114332,1,11.2308410298,0.0,0.971572904098,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,-0.117630693042,0.0,0.0,0.0,0.0,0.587193612108,1.0,11.1828368099,0.0,0.970341930278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
4,0.00360507698218,0.00276652592803,-0.000161727440458,1.0,0.0,0.0,0.23045716618,1.0,15.2910410071,0.238939669887,0.304839419622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,-0.0177528393726,0.0,0.0,0.0,0.0,0.642103839913,1.0,11.2112796855,0.0,0.980043266631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,-0.0654061866059,0.0,0,0.0,0,0.584837114332,1,11.2308410298,0.0,0.971572904098,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,-0.117630693042,0.0,0.0,0.0,0.0,0.587193612108,1.0,11.1828368099,0.0,0.970341930278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
5,-0.00165336154788,2.9076414138e-05,0.0,0.0,0.0,0.0,0.0,0.0,13.5366256765,0.0,0.973709634998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,0.00506536527476,0.0,1.0,0.0,0.0,0.0,0.0,17.7558330293,0.0105058239802,0.134510977262,0.00168400288635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,-0.0654061866059,0.0,0,0.0,0,0.584837114332,1,11.2308410298,0.0,0.971572904098,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.0012587246133,0.0110361725175,1.0,0.0,0.0,0.0,0.0,16.3686310759,0.889908260451,0.233101616229,0.0108302779819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
6,0.00532054572542,0.0056017397624,0.00354770066005,1.0,0.0,0.0,0.0,0.0,14.1777326878,0.835502235266,0.806062297862,0.00137694063005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,0.00115153117591,0.0,1.0,0.0,0.0,0.425131778432,1.0,14.6249169471,0.428202676609,0.124164171757,0.00148359234995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,-0.0654061866059,0.0,0,0.0,0,0.584837114332,1,11.2308410298,0.0,0.971572904098,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.0102595339293,0.0,1.0,0.0,0.0,0.0,0.0,17.8654899114,0.0201326490334,0.126846060664,0.00171694077971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
7,0.00663442123035,0.0046810771518,0.0,1.0,0.0,0.0,0.454717454968,1.0,15.8717572929,0.460963027678,0.114229284762,0.0011625293271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,0.0013136432921,1.70494424359e-05,1.0,0.0,0.0,0.220266692482,1.0,15.3386236213,0.230188024326,0.288970563707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,-0.0654061866059,0.0,0,0.0,0,0.584837114332,1,11.2308410298,0.0,0.971572904098,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.0031237594416,0.0,1.0,0.0,0.0,0.463733860502,1.0,14.62509409,0.393070763677,0.121828843439,0.00390303038934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
8,0.0127096321012,0.0126978325231,0.0,0.0,0.0,0.0,0.0106144230418,1.0,11.8262387338,0.0,0.689827844585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,4.36475604982e-05,0.0,0.0,0.0,0.0,0.0,0.0,13.5358707265,0.0,0.973906694742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,-0.0654061866059,0.0,0,0.0,0,0.584837114332,1,11.2308410298,0.0,0.971572904098,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.0031237594416,0.0,1.0,0.0,0.0,0.463733860502,1.0,14.62509409,0.393070763677,0.121828843439,0.00390303038934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
9,0.0116210651352,0.00737431737071,0.0,0.0,0.0,0.0,0.0,0.0,16.321773611,0.0239484631455,0.222579138175,0.0043029495067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,0.00257833348131,0.00258965954494,1.0,0.0,0.0,0.0,0.0,14.1414929682,0.754245552339,0.815695352431,0.00134113762829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,0.0156446288175,0.0,1,0.0,0,0.0,0,17.7469387196,0.0105012123151,0.141187498962,0.00187015494961,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.0031237594416,0.0,1.0,0.0,0.0,0.463733860502,1.0,14.62509409,0.393070763677,0.121828843439,0.00390303038934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
10,0.000616590896542,0.000413511725355,0.0,0.0,0.0,0.0,0.0,0.0,11.5974871773,0.0,0.997849739028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,0.00259160893515,0.0,1.0,0.0,0.0,0.430179225369,1.0,15.796662912,0.489341332494,0.120682892816,0.00114851634802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,0.00430813840872,0.0,1,0.0,0,0.468207367699,1,14.6153083716,0.43902608927,0.124234469512,0.00156982343643,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.0031237594416,0.0,1.0,0.0,0.0,0.463733860502,1.0,14.62509409,0.393070763677,0.121828843439,0.00390303038934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
11,0.00989001580657,0.0127254958666,0.00461846338144,1.0,0.0,0.0,0.0,0.0,17.0560143236,0.517332647319,0.448119764565,0.00537578638682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,0.0180567184827,0.0,0.0,0.0,0.0,0.00917397793877,1.0,11.8302512875,0.0,0.691077214314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,0.00430813840872,0.0,1,0.0,0,0.468207367699,1,14.6153083716,0.43902608927,0.124234469512,0.00156982343643,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.00386422858132,4.65363462825e-06,1.0,0.0,0.0,0.225067204647,1.0,15.3950489001,0.221407809855,0.270228109419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
12,0.0576324416879,0.0350051991792,0.0,0.0,0.0,0.0,0.0,0.0,17.9591083517,0.0,0.999996366762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,0.00495548753157,0.0,1.0,0.0,0.0,0.0,0.0,16.3733979615,0.0191121862324,0.205415137508,0.00420985584867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,0.00430813840872,0.0,1,0.0,0,0.468207367699,1,14.6153083716,0.43902608927,0.124234469512,0.00156982343643,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.00386422858132,4.65363462825e-06,1.0,0.0,0.0,0.225067204647,1.0,15.3950489001,0.221407809855,0.270228109419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
