,ROA Q3/2015,ROA Q2/2015,Loan Loss Provision % Q2/2015,Dummy_Loan Loss Provision % Q2/2015,Net Charge Off-to-Loans Q2/2015,Dummy_Net Charge Off-to-Loans Q2/2015,Liquidity Q2/2015,Dummy_Liquidity Q2/2015,Bank Size Q2/2015,Loan-to-Assets Q2/2015,Leverage Q2/2015,Fixed Assets-to-Assets Q2/2015,OBS_Equity Q2/2015,Dummy_OBS_Equity Q2/2015,OBS_Commodity&Other Q2/2015,Dummy_OBS_Commodity&Other Q2/2015,OBS_Interest Q2/2015,dummy_OBS_Interest Q2/2015,OBS_FX Q2/2015,Dummy_OBS_FX Q2/2015,OBS Credit Exposure Q2/2015,Dummy_OBS_Credit_exposure Q2/2015,Real GDP ($M) Q2/2015,Inflation Q2/2015,Slope of yeild curve Q2/2015,Q2 Q2/2015,Q3 Q2/2015,Q4 Q2/2015,ROA Q1/2015,Loan Loss Provision % Q1/2015,Dummy_Loan Loss Provision % Q1/2015,Net Charge Off-to-Loans Q1/2015,Dummy_Net Charge Off-to-Loans Q1/2015,Liquidity Q1/2015,Dummy_Liquidity Q1/2015,Bank Size Q1/2015,Loan-to-Assets Q1/2015,Leverage Q1/2015,Fixed Assets-to-Assets Q1/2015,OBS_Equity Q1/2015,Dummy_OBS_Equity Q1/2015,OBS_Commodity&Other Q1/2015,Dummy_OBS_Commodity&Other Q1/2015,OBS_Interest Q1/2015,dummy_OBS_Interest Q1/2015,OBS_FX Q1/2015,Dummy_OBS_FX Q1/2015,OBS Credit Exposure Q1/2015,Dummy_OBS_Credit_exposure Q1/2015,Real GDP ($M) Q1/2015,Inflation Q1/2015,Slope of yeild curve Q1/2015,Q2 Q1/2015,Q3 Q1/2015,Q4 Q1/2015,ROA Q4/2014,Loan Loss Provision % Q4/2014,Dummy_Loan Loss Provision % Q4/2014,Net Charge Off-to-Loans Q4/2014,Dummy_Net Charge Off-to-Loans Q4/2014,Liquidity Q4/2014,Dummy_Liquidity Q4/2014,Bank Size Q4/2014,Loan-to-Assets Q4/2014,Leverage Q4/2014,Fixed Assets-to-Assets Q4/2014,OBS_Equity Q4/2014,Dummy_OBS_Equity Q4/2014,OBS_Commodity&Other Q4/2014,Dummy_OBS_Commodity&Other Q4/2014,OBS_Interest Q4/2014,dummy_OBS_Interest Q4/2014,OBS_FX Q4/2014,Dummy_OBS_FX Q4/2014,OBS Credit Exposure Q4/2014,Dummy_OBS_Credit_exposure Q4/2014,Real GDP ($M) Q4/2014,Inflation Q4/2014,Slope of yeild curve Q4/2014,Q2 Q4/2014,Q3 Q4/2014,Q4 Q4/2014,ROA Q3/2014,Loan Loss Provision % Q3/2014,Dummy_Loan Loss Provision % Q3/2014,Net Charge Off-to-Loans Q3/2014,Dummy_Net Charge Off-to-Loans Q3/2014,Liquidity Q3/2014,Dummy_Liquidity Q3/2014,Bank Size Q3/2014,Loan-to-Assets Q3/2014,Leverage Q3/2014,Fixed Assets-to-Assets Q3/2014,OBS_Equity Q3/2014,Dummy_OBS_Equity Q3/2014,OBS_Commodity&Other Q3/2014,Dummy_OBS_Commodity&Other Q3/2014,OBS_Interest Q3/2014,dummy_OBS_Interest Q3/2014,OBS_FX Q3/2014,Dummy_OBS_FX Q3/2014,OBS Credit Exposure Q3/2014,Dummy_OBS_Credit_exposure Q3/2014,Real GDP ($M) Q3/2014,Inflation Q3/2014,Slope of yeild curve Q3/2014,Q2 Q3/2014,Q3 Q3/2014,Q4 Q3/2014
13,0.0576407910294,0.0350037707538,0.0,0.0,0.0,0.0,0.0,0.0,17.9591187913,0.0,0.99958681474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,0.000165471594043,0.0,0.0,0.0,0.0,0.0,0.0,11.597082773,0.0,0.998005148005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,0.00430813840872,0.0,1,0.0,0,0.468207367699,1,14.6153083716,0.43902608927,0.124234469512,0.00156982343643,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.00386422858132,4.65363462825e-06,1.0,0.0,0.0,0.225067204647,1.0,15.3950489001,0.221407809855,0.270228109419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
14,0.00588267184807,0.00347901203766,-0.00117822210669,1.0,0.0,0.0,0.0,0.0,20.2680256372,0.0307423214759,0.0990229898996,0.000429709749583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,0.0076101029406,0.00256463932533,1.0,0.0,0.0,0.0,0.0,17.0251796103,0.499666362371,0.446947337816,0.00534518606459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,0.00430813840872,0.0,1,0.0,0,0.468207367699,1,14.6153083716,0.43902608927,0.124234469512,0.00156982343643,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.00386422858132,4.65363462825e-06,1.0,0.0,0.0,0.225067204647,1.0,15.3950489001,0.221407809855,0.270228109419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
15,0.0110179605039,0.0099750325322,0.0,1.0,0.0,0.0,0.101169775132,1.0,15.8882724655,0.000151382812149,0.1629333333,0.00692497716989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,0.0208592843466,0.0,0.0,0.0,0.0,0.0,0.0,18.2087841701,0.0,0.771849636135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,0.00430813840872,0.0,1,0.0,0,0.468207367699,1,14.6153083716,0.43902608927,0.124234469512,0.00156982343643,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.000532078525812,0.0,0.0,0.0,0.0,0.0,0.0,13.5376560366,0.0,0.976037982221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
16,0.00841883686221,0.00564251361706,0.0036124010236,1.0,0.0,0.0,0.0,0.0,19.6949078243,0.343876568857,0.21394070196,0.00445469328435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,0.0208536925194,0.0,0.0,0.0,0.0,0.0,0.0,18.2090558351,0.0,0.771330033372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,0.00430813840872,0.0,1,0.0,0,0.468207367699,1,14.6153083716,0.43902608927,0.124234469512,0.00156982343643,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.0288108268704,0.00600945532028,1.0,0.0,0.0,0.0,0.0,14.0240666274,0.780220440329,0.770982662526,0.00145466588955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
17,0.0337775053785,0.0229926387934,0.0,0.0,0.0,0.0,0.0,0.0,13.9897108934,0.0,0.849385950026,0.00354870309352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,0.00255773448365,-0.000458748764962,1.0,0.0,0.0,0.0,0.0,20.307671746,0.0290239113426,0.0942911214858,0.000404377256366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,0.00430813840872,0.0,1,0.0,0,0.468207367699,1,14.6153083716,0.43902608927,0.124234469512,0.00156982343643,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.0077208630243,0.0,1.0,0.0,0.0,0.489182132984,1.0,15.792103011,0.478526704724,0.115757806239,0.000972277349803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
18,0.024990227528,0.0178911083147,0.00288835650354,1.0,0.0,0.0,0.0,0.0,14.2798117089,0.988881150442,0.169171325449,0.0137022896445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,0.00848059592842,0.0,1.0,0.0,0.0,0.0,0.0,15.3520792384,0.00020005971675,0.266424042273,0.0120354204653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,0.00430813840872,0.0,1,0.0,0,0.468207367699,1,14.6153083716,0.43902608927,0.124234469512,0.00156982343643,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.0077208630243,0.0,1.0,0.0,0.0,0.489182132984,1.0,15.792103011,0.478526704724,0.115757806239,0.000972277349803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
19,0.0190971148095,0.00627529972303,0.0,0.0,0.0,0.0,0.0,0.0,10.8518775463,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,0.010730402808,0.0,0.0,0.0,0.0,0.0,0.0,10.3061153058,0.0,-0.117833862611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,0.00430813840872,0.0,1,0.0,0,0.468207367699,1,14.6153083716,0.43902608927,0.124234469512,0.00156982343643,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.0077208630243,0.0,1.0,0.0,0.0,0.489182132984,1.0,15.792103011,0.478526704724,0.115757806239,0.000972277349803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
20,0.0387725576791,0.0183984827809,-0.00780667571694,1.0,0.0,0.0,0.0,0.0,13.2089226522,0.563405159132,0.523640518848,7.33664949891e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,0.00316568905409,0.0021922403123,1.0,0.0,0.0,0.0,0.0,19.6927719611,0.341211965326,0.211425367124,0.00451348232839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,0.00430813840872,0.0,1,0.0,0,0.468207367699,1,14.6153083716,0.43902608927,0.124234469512,0.00156982343643,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.0077208630243,0.0,1.0,0.0,0.0,0.489182132984,1.0,15.792103011,0.478526704724,0.115757806239,0.000972277349803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
21,0.012261130367,0.00775775265692,0.00127308153905,1.0,0.0,0.0,0.0,0.0,13.5088617488,0.857107332564,0.697813180706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,0.0120000781211,0.0,0.0,0.0,0.0,0.0,0.0,13.9790391276,0.0,0.841971232759,0.00354856541664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,0.00430813840872,0.0,1,0.0,0,0.468207367699,1,14.6153083716,0.43902608927,0.124234469512,0.00156982343643,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.0554972137863,0.0,0.0,0.0,0.0,0.0100000946083,1.0,11.5683507111,0.0,0.551991977218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
22,0.0646802864694,0.0358747489824,0.0,0.0,0.0,0.0,0.0,0.0,13.0468054315,0.0,0.821950635552,0.467652977807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,0.00527739492226,0.00512795207852,1.0,0.0,0.0,0.0,0.0,14.2554801471,0.991966045367,0.160283642266,0.0135515824456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,0.00430813840872,0.0,1,0.0,0,0.468207367699,1,14.6153083716,0.43902608927,0.124234469512,0.00156982343643,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.0289013966549,0.0,1.0,0.0,0.0,0.0,0.0,16.4155161259,0.0297656391989,0.200287466857,0.00365891891101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
23,0.00911360074947,0.00480158054878,0.00647773279352,1.0,0.0,0.0,0.0,0.0,15.8625784319,0.00159454461742,0.129797739439,0.00234985522568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,0.00404208299492,0.0,0.0,0.0,0.0,0.0,0.0,10.8769711421,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,0.00430813840872,0.0,1,0.0,0,0.468207367699,1,14.6153083716,0.43902608927,0.124234469512,0.00156982343643,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.00152309883019,0.0,0.0,0.0,0.0,0.0,0.0,11.6169070303,0.0,0.979776131509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
24,-0.128876713264,-0.0570711742876,0.0159680638723,1.0,0.0,0.0,0.0,0.0,12.5346963054,0.0270507647285,0.329321013207,0.0122097397151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,0.0151239254867,-0.00660601827917,1.0,0.0,0.0,0.0,0.0,13.2744387624,0.568193374607,0.487585119322,8.5892352832e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,0.00430813840872,0.0,1,0.0,0,0.468207367699,1,14.6153083716,0.43902608927,0.124234469512,0.00156982343643,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.00949568721958,0.00505904603537,1.0,0.0,0.0,0.0,0.0,16.4669059596,0.202298493919,0.561243372721,0.000598427958961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
25,0.00529353206443,0.0041103118461,-0.000628407202948,1.0,0.0,0.0,0.0,0.0,14.6084161919,0.367980838154,0.713707254205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,0.00356221257552,0.00126895643516,1.0,0.0,0.0,0.0,0.0,13.4998706144,0.857935178152,0.699849997669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,0.00430813840872,0.0,1,0.0,0,0.468207367699,1,14.6153083716,0.43902608927,0.124234469512,0.00156982343643,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.0339251525737,0.0,0.0,0.0,0.0,0.0,0.0,18.3285725932,0.0,0.663666797729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
26,0.0164051098949,0.0141589357312,2.57428971056e-05,1.0,0.0,0.0,0.0,0.0,13.07500339,0.977511785133,0.102727776007,0.00020760287876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,0.0216034453891,0.0,0.0,0.0,0.0,0.0,0.0,12.9715963001,0.0,0.821282067978,0.467269268692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,0.00430813840872,0.0,1,0.0,0,0.468207367699,1,14.6153083716,0.43902608927,0.124234469512,0.00156982343643,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.0339163380229,0.0,0.0,0.0,0.0,0.0,0.0,18.3287135033,0.0,0.663358812127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
27,0.0181349081441,0.0140470696863,0.0153778278034,1.0,0.0,0.0,0.0,0.0,15.1773159982,0.861749257154,0.569955836622,0.00416500778585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,0.00212133670742,0.00730060229969,1.0,0.0,0.0,0.0,0.0,15.7357489903,0.00160613609065,0.137976734625,0.00264811651302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,0.00430813840872,0.0,1,0.0,0,0.468207367699,1,14.6153083716,0.43902608927,0.124234469512,0.00156982343643,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.00472638025444,0.000713752038505,1.0,0.0,0.0,0.0,0.0,20.2993301359,0.0291462858385,0.0921426728072,0.000452737066867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
28,0.00508648394131,0.00367578087465,0.0,0.0,0.0,0.0,0.0,0.0,14.086518893,0.0,0.980997280532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,-0.00594499128019,0.0147293482263,1.0,0.0,0.0,0.0,0.0,12.5085743626,0.0301018296828,0.399012739795,0.013548963968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,0.00430813840872,0.0,1,0.0,0,0.468207367699,1,14.6153083716,0.43902608927,0.124234469512,0.00156982343643,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.0180831819924,0.0,1.0,0.0,0.0,0.0714003245323,1.0,15.5353120498,0.00130403945969,0.217822409921,0.0101942895215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
29,0.0147483387948,0.0112841769948,0.00238440849669,1.0,0.0,0.0,0.0,0.0,13.3050531997,0.76440844289,0.186529628254,3.33210600762e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,0.00224634460931,-0.000119224783426,1.0,0.0,0.0,0.0,0.0,14.6104306263,0.424250224905,0.710415289234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,0.00430813840872,0.0,1,0.0,0,0.468207367699,1,14.6153083716,0.43902608927,0.124234469512,0.00156982343643,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.0306595572041,-0.00012411567581,1.0,0.0,0.0,0.0,0.0,10.4489464602,0.233482091109,0.114871913759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
30,0.0064943468593,0.00437485158749,0.00111795094545,1.0,0.0,0.0,0.0,0.0,12.7881625592,0.784654495677,0.064779092344,0.000790602170664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374177.0,109.0,2.34,1.0,0.0,0.0,0.00639433087261,0.000375462803081,1.0,0.0,0.0,0.0,0.0,13.1365975886,0.982025679854,0.0884558962711,0.00019914505647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268979.0,107.7,1.91,0.0,0.0,0.0,0.00430813840872,0.0,1,0.0,0,0.468207367699,1,14.6153083716,0.43902608927,0.124234469512,0.00156982343643,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16186736,108.3,2.13,0.0,0.0,1.0,0.00837009583865,0.00712736757594,1.0,0.0,0.0,0.0,0.0,19.7351589743,0.357029615626,0.204974163011,0.0048220563229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094454.0,109.2,2.5,0.0,1.0,0.0
